connection_id,from_influencer,to_influencer,connection_type,strength,interaction_count,first_seen,last_interaction
47540,4858,4864,mentioned,0.38,53,2026-05-27T11:26:26Z,2026-05-27T11:26:26Z
47541,4969,4714,reshared,0.354,52,2026-05-27T11:26:26Z,2026-05-27T11:26:26Z
47542,4989,4749,tagged,0.236,53,2026-05-27T11:26:26Z,2026-05-27T11:26:26Z
47543,5024,4847,duet,0.558,115,2026-05-27T11:26:26Z,2026-05-27T11:26:26Z
47544,4955,4793,inspired_by,0.823,157,2026-05-27T11:26:26Z,2026-05-27T11:26:26Z
47545,4621,5049,follows,0.954,149,2026-05-27T11:26:26Z,2026-05-27T11:26:26Z
47546,4751,4754,collaborates,0.981,166,2026-05-27T11:26:26Z,2026-05-27T11:26:26Z
47547,4827,4582,mentioned,0.959,14,2026-05-27T11:26:26Z,2026-05-27T11:26:26Z
47548,4983,4864,reshared,0.234,150,2026-05-27T11:26:26Z,2026-05-27T11:26:26Z
47549,4973,4804,tagged,0.653,101,2026-05-27T11:26:26Z,2026-05-27T11:26:26Z
47550,4754,4582,duet,0.288,30,2026-05-27T11:26:26Z,2026-05-27T11:26:26Z
47551,4725,4592,inspired_by,0.338,111,2026-05-27T11:26:26Z,2026-05-27T11:26:26Z
47552,4776,4758,follows,0.689,102,2026-05-27T11:26:26Z,2026-05-27T11:26:26Z
47553,4543,4726,collaborates,0.874,63,2026-05-27T11:26:26Z,2026-05-27T11:26:26Z
47554,4587,4566,mentioned,0.401,21,2026-05-27T11:26:26Z,2026-05-27T11:26:26Z
47555,4760,4902,reshared,0.44,144,2026-05-27T11:26:26Z,2026-05-27T11:26:26Z
47556,4857,4624,tagged,0.737,86,2026-05-27T11:26:26Z,2026-05-27T11:26:26Z
47557,4546,4696,duet,0.394,185,2026-05-27T11:26:26Z,2026-05-27T11:26:26Z
47558,4704,4881,inspired_by,0.566,72,2026-05-27T11:26:26Z,2026-05-27T11:26:26Z
47559,4646,5022,follows,0.917,41,2026-05-27T11:26:26Z,2026-05-27T11:26:26Z
47560,4621,4823,collaborates,0.799,154,2026-05-27T11:26:26Z,2026-05-27T11:26:26Z
47561,4829,4767,mentioned,0.466,83,2026-05-27T11:26:26Z,2026-05-27T11:26:26Z
47562,4908,4667,reshared,0.549,81,2026-05-27T11:26:26Z,2026-05-27T11:26:26Z
47563,4967,4781,tagged,0.438,98,2026-05-27T11:26:26Z,2026-05-27T11:26:26Z
47564,4802,4915,duet,0.559,158,2026-05-27T11:26:26Z,2026-05-27T11:26:26Z
47565,4762,4972,inspired_by,0.896,141,2026-05-27T11:26:26Z,2026-05-27T11:26:26Z
47566,4541,4807,follows,0.576,21,2026-05-27T11:26:26Z,2026-05-27T11:26:26Z
47567,4962,4851,collaborates,0.496,126,2026-05-27T11:26:26Z,2026-05-27T11:26:26Z
47568,4661,4877,mentioned,0.918,8,2026-05-27T11:26:26Z,2026-05-27T11:26:26Z
47569,4557,4631,reshared,0.741,166,2026-05-27T11:26:26Z,2026-05-27T11:26:26Z
47570,4908,4794,tagged,0.919,89,2026-05-27T11:26:26Z,2026-05-27T11:26:26Z
47571,5041,5050,duet,0.43,193,2026-05-27T11:26:26Z,2026-05-27T11:26:26Z
47572,4549,4945,inspired_by,0.846,25,2026-05-27T11:26:26Z,2026-05-27T11:26:26Z
47573,4720,4605,follows,0.599,176,2026-05-27T11:26:26Z,2026-05-27T11:26:26Z
47574,5045,4689,collaborates,0.819,3,2026-05-27T11:26:26Z,2026-05-27T11:26:26Z
47575,4682,4965,mentioned,0.88,167,2026-05-27T11:26:26Z,2026-05-27T11:26:26Z
47576,4822,4762,reshared,0.588,156,2026-05-27T11:26:26Z,2026-05-27T11:26:26Z
47577,4777,4915,tagged,0.511,135,2026-05-27T11:26:26Z,2026-05-27T11:26:26Z
47578,4741,4961,duet,0.61,8,2026-05-27T11:26:26Z,2026-05-27T11:26:26Z
47579,4933,4688,inspired_by,0.634,170,2026-05-27T11:26:26Z,2026-05-27T11:26:26Z
47580,4721,4857,follows,0.82,98,2026-05-27T11:26:26Z,2026-05-27T11:26:26Z
47581,5060,4695,collaborates,0.522,12,2026-05-27T11:26:26Z,2026-05-27T11:26:26Z
47582,4649,4698,mentioned,0.577,103,2026-05-27T11:26:26Z,2026-05-27T11:26:26Z
47583,4603,4765,reshared,0.281,59,2026-05-27T11:26:26Z,2026-05-27T11:26:26Z
47584,4900,4952,tagged,0.312,184,2026-05-27T11:26:26Z,2026-05-27T11:26:26Z
47585,4681,4921,duet,0.908,143,2026-05-27T11:26:26Z,2026-05-27T11:26:26Z
47586,4966,4951,inspired_by,0.751,98,2026-05-27T11:26:26Z,2026-05-27T11:26:26Z
47587,4632,4968,follows,0.254,17,2026-05-27T11:26:26Z,2026-05-27T11:26:26Z
47588,4755,4704,collaborates,0.229,190,2026-05-27T11:26:26Z,2026-05-27T11:26:26Z
47589,4834,4805,mentioned,0.443,137,2026-05-27T11:26:26Z,2026-05-27T11:26:26Z
47590,4801,4959,reshared,0.875,40,2026-05-27T11:26:26Z,2026-05-27T11:26:26Z
47591,4584,4599,tagged,0.484,81,2026-05-27T11:26:26Z,2026-05-27T11:26:26Z
47592,4843,4935,duet,0.835,29,2026-05-27T11:26:26Z,2026-05-27T11:26:26Z
47593,4982,4608,inspired_by,0.717,20,2026-05-27T11:26:26Z,2026-05-27T11:26:26Z
47594,5060,4849,follows,0.168,10,2026-05-27T11:26:26Z,2026-05-27T11:26:26Z
47595,4894,4981,collaborates,0.624,195,2026-05-27T11:26:26Z,2026-05-27T11:26:26Z
47596,4685,4670,mentioned,0.627,130,2026-05-27T11:26:26Z,2026-05-27T11:26:26Z
47597,4893,4761,reshared,0.495,162,2026-05-27T11:26:26Z,2026-05-27T11:26:26Z
47598,4797,4823,tagged,0.127,79,2026-05-27T11:26:26Z,2026-05-27T11:26:26Z
47599,4578,4559,duet,0.817,118,2026-05-27T11:26:26Z,2026-05-27T11:26:26Z
47600,4983,4770,inspired_by,0.259,16,2026-05-27T11:26:26Z,2026-05-27T11:26:26Z
47601,4760,4596,follows,0.787,181,2026-05-27T11:26:26Z,2026-05-27T11:26:26Z
47602,4942,4950,collaborates,0.203,23,2026-05-27T11:26:26Z,2026-05-27T11:26:26Z
47603,4657,4995,mentioned,0.818,125,2026-05-27T11:26:26Z,2026-05-27T11:26:26Z
47604,4924,4981,reshared,0.313,176,2026-05-27T11:26:26Z,2026-05-27T11:26:26Z
47605,4864,4743,tagged,0.402,167,2026-05-27T11:26:26Z,2026-05-27T11:26:26Z
47606,4542,4967,duet,0.348,49,2026-05-27T11:26:26Z,2026-05-27T11:26:26Z
47607,4710,4902,inspired_by,0.216,199,2026-05-27T11:26:26Z,2026-05-27T11:26:26Z
47608,4912,5000,follows,0.29,30,2026-05-27T11:26:26Z,2026-05-27T11:26:26Z
47609,4962,4726,collaborates,0.316,188,2026-05-27T11:26:26Z,2026-05-27T11:26:26Z
47610,4793,4777,mentioned,0.415,198,2026-05-27T11:26:26Z,2026-05-27T11:26:26Z
47611,4643,4830,reshared,0.333,168,2026-05-27T11:26:26Z,2026-05-27T11:26:26Z
47612,4813,4616,tagged,0.31,164,2026-05-27T11:26:26Z,2026-05-27T11:26:26Z
47613,4844,4665,duet,0.427,84,2026-05-27T11:26:26Z,2026-05-27T11:26:26Z
47614,4713,4751,inspired_by,0.994,169,2026-05-27T11:26:26Z,2026-05-27T11:26:26Z
47615,4631,4881,follows,0.137,101,2026-05-27T11:26:26Z,2026-05-27T11:26:26Z
47616,4643,5012,collaborates,0.701,65,2026-05-27T11:26:26Z,2026-05-27T11:26:26Z
47617,5015,4949,mentioned,0.461,183,2026-05-27T11:26:26Z,2026-05-27T11:26:26Z
47618,4592,4543,reshared,0.197,167,2026-05-27T11:26:26Z,2026-05-27T11:26:26Z
47619,4578,4820,tagged,0.946,103,2026-05-27T11:26:26Z,2026-05-27T11:26:26Z
47620,4558,4613,duet,0.242,190,2026-05-27T11:26:26Z,2026-05-27T11:26:26Z
47621,4575,4866,inspired_by,0.686,187,2026-05-27T11:26:26Z,2026-05-27T11:26:26Z
47622,4906,4994,follows,0.811,165,2026-05-27T11:26:26Z,2026-05-27T11:26:26Z
47623,4679,4894,collaborates,0.921,9,2026-05-27T11:26:26Z,2026-05-27T11:26:26Z
47624,4642,4852,mentioned,0.29,130,2026-05-27T11:26:26Z,2026-05-27T11:26:26Z
47625,4626,4854,reshared,0.802,152,2026-05-27T11:26:26Z,2026-05-27T11:26:26Z
47626,4756,4596,tagged,0.779,18,2026-05-27T11:26:26Z,2026-05-27T11:26:26Z
47627,4545,4942,duet,0.594,89,2026-05-27T11:26:26Z,2026-05-27T11:26:26Z
47628,4856,4698,inspired_by,0.355,176,2026-05-27T11:26:26Z,2026-05-27T11:26:26Z
47629,4860,4688,follows,0.259,121,2026-05-27T11:26:26Z,2026-05-27T11:26:26Z
47630,4712,4957,collaborates,0.655,92,2026-05-27T11:26:26Z,2026-05-27T11:26:26Z
47631,4862,4848,mentioned,0.7,197,2026-05-27T11:26:26Z,2026-05-27T11:26:26Z
47632,4995,4781,reshared,0.574,164,2026-05-27T11:26:26Z,2026-05-27T11:26:26Z
47633,4587,4746,tagged,0.36,50,2026-05-27T11:26:26Z,2026-05-27T11:26:26Z
47634,4602,4678,duet,0.604,122,2026-05-27T11:26:26Z,2026-05-27T11:26:26Z
47635,4963,4922,inspired_by,0.256,6,2026-05-27T11:26:26Z,2026-05-27T11:26:26Z
47636,4832,4776,follows,0.903,98,2026-05-27T11:26:26Z,2026-05-27T11:26:26Z
47637,4803,4620,collaborates,0.619,48,2026-05-27T11:26:26Z,2026-05-27T11:26:26Z
47638,4933,4885,mentioned,0.376,175,2026-05-27T11:26:26Z,2026-05-27T11:26:26Z
47639,4711,5004,reshared,0.624,199,2026-05-27T11:26:26Z,2026-05-27T11:26:26Z
47640,4800,4931,tagged,0.493,69,2026-05-27T11:26:26Z,2026-05-27T11:26:26Z
47641,4763,4693,duet,0.497,8,2026-05-27T11:26:26Z,2026-05-27T11:26:26Z
47642,5046,4678,inspired_by,0.426,36,2026-05-27T11:26:26Z,2026-05-27T11:26:26Z
47643,4999,4592,follows,0.446,12,2026-05-27T11:26:26Z,2026-05-27T11:26:26Z
47644,4746,4825,collaborates,0.271,121,2026-05-27T11:26:26Z,2026-05-27T11:26:26Z
47645,4691,4767,mentioned,0.149,117,2026-05-27T11:26:26Z,2026-05-27T11:26:26Z
47646,5026,4778,reshared,0.286,195,2026-05-27T11:26:26Z,2026-05-27T11:26:26Z
47647,4748,4973,tagged,0.187,98,2026-05-27T11:26:26Z,2026-05-27T11:26:26Z
47648,4718,4705,duet,0.299,24,2026-05-27T11:26:26Z,2026-05-27T11:26:26Z
47649,4916,4908,inspired_by,0.832,176,2026-05-27T11:26:26Z,2026-05-27T11:26:26Z
47650,4843,5048,follows,0.807,95,2026-05-27T11:26:26Z,2026-05-27T11:26:26Z
47651,4968,4768,collaborates,0.69,51,2026-05-27T11:26:26Z,2026-05-27T11:26:26Z
47652,4824,4934,mentioned,0.393,174,2026-05-27T11:26:26Z,2026-05-27T11:26:26Z
47653,4709,4853,reshared,0.457,29,2026-05-27T11:26:26Z,2026-05-27T11:26:26Z
47654,4974,5013,tagged,0.817,18,2026-05-27T11:26:26Z,2026-05-27T11:26:26Z
47655,5043,5049,duet,0.257,6,2026-05-27T11:26:26Z,2026-05-27T11:26:26Z
47656,4819,4559,inspired_by,0.846,60,2026-05-27T11:26:26Z,2026-05-27T11:26:26Z
47657,4666,4654,follows,0.306,133,2026-05-27T11:26:26Z,2026-05-27T11:26:26Z
47658,4671,4730,collaborates,0.851,190,2026-05-27T11:26:26Z,2026-05-27T11:26:26Z
47659,4651,4663,mentioned,0.513,151,2026-05-27T11:26:26Z,2026-05-27T11:26:26Z
47660,5043,4602,reshared,0.746,63,2026-05-27T11:26:26Z,2026-05-27T11:26:26Z
47661,4687,4963,tagged,0.166,92,2026-05-27T11:26:26Z,2026-05-27T11:26:26Z
47662,4960,4598,duet,0.252,72,2026-05-27T11:26:26Z,2026-05-27T11:26:26Z
47663,4828,4664,inspired_by,0.218,92,2026-05-27T11:26:26Z,2026-05-27T11:26:26Z
47664,4909,4774,follows,0.9,68,2026-05-27T11:26:26Z,2026-05-27T11:26:26Z
47665,4992,4697,collaborates,0.393,96,2026-05-27T11:26:26Z,2026-05-27T11:26:26Z
47666,4632,4905,mentioned,0.404,27,2026-05-27T11:26:26Z,2026-05-27T11:26:26Z
47667,5019,4698,reshared,0.481,167,2026-05-27T11:26:26Z,2026-05-27T11:26:26Z
47668,4696,4983,tagged,0.914,65,2026-05-27T11:26:26Z,2026-05-27T11:26:26Z
47669,4695,4886,duet,0.54,141,2026-05-27T11:26:26Z,2026-05-27T11:26:26Z
47670,4832,4881,inspired_by,0.57,126,2026-05-27T11:26:26Z,2026-05-27T11:26:26Z
47671,4701,4920,follows,0.428,190,2026-05-27T11:26:26Z,2026-05-27T11:26:26Z
47672,4985,4804,collaborates,0.202,188,2026-05-27T11:26:26Z,2026-05-27T11:26:26Z
47673,4914,4549,mentioned,0.218,168,2026-05-27T11:26:26Z,2026-05-27T11:26:26Z
47674,4812,4683,reshared,0.688,124,2026-05-27T11:26:26Z,2026-05-27T11:26:26Z
47675,4807,4677,tagged,0.656,11,2026-05-27T11:26:26Z,2026-05-27T11:26:26Z
47676,4542,4875,duet,0.435,52,2026-05-27T11:26:26Z,2026-05-27T11:26:26Z
47677,4723,5043,inspired_by,0.844,163,2026-05-27T11:26:26Z,2026-05-27T11:26:26Z
47678,4818,4726,follows,0.758,98,2026-05-27T11:26:26Z,2026-05-27T11:26:26Z
47679,4874,4905,collaborates,0.603,184,2026-05-27T11:26:26Z,2026-05-27T11:26:26Z
47680,4814,4579,mentioned,0.69,141,2026-05-27T11:26:26Z,2026-05-27T11:26:26Z
47681,4688,4584,reshared,0.891,23,2026-05-27T11:26:26Z,2026-05-27T11:26:26Z
47682,4971,4996,tagged,0.46,94,2026-05-27T11:26:26Z,2026-05-27T11:26:26Z
47683,4729,4630,duet,0.745,158,2026-05-27T11:26:26Z,2026-05-27T11:26:26Z
47684,4851,4776,inspired_by,0.203,172,2026-05-27T11:26:26Z,2026-05-27T11:26:26Z
47685,4553,4544,follows,0.593,128,2026-05-27T11:26:26Z,2026-05-27T11:26:26Z
47686,4865,4624,collaborates,0.809,114,2026-05-27T11:26:26Z,2026-05-27T11:26:26Z
47687,4541,4842,mentioned,0.282,198,2026-05-27T11:26:26Z,2026-05-27T11:26:26Z
47688,4725,4584,reshared,0.368,58,2026-05-27T11:26:26Z,2026-05-27T11:26:26Z
47689,4610,4623,tagged,0.948,28,2026-05-27T11:26:26Z,2026-05-27T11:26:26Z
47690,4707,4869,duet,0.662,84,2026-05-27T11:26:26Z,2026-05-27T11:26:26Z
47691,4978,4677,inspired_by,0.839,135,2026-05-27T11:26:26Z,2026-05-27T11:26:26Z
47692,4677,4726,follows,0.449,4,2026-05-27T11:26:26Z,2026-05-27T11:26:26Z
47693,4581,4673,collaborates,0.545,47,2026-05-27T11:26:26Z,2026-05-27T11:26:26Z
47694,4730,4755,mentioned,0.83,132,2026-05-27T11:26:26Z,2026-05-27T11:26:26Z
47695,4807,4618,reshared,0.69,123,2026-05-27T11:26:26Z,2026-05-27T11:26:26Z
47696,4879,4659,tagged,0.119,48,2026-05-27T11:26:26Z,2026-05-27T11:26:26Z
47697,4650,4994,duet,0.244,23,2026-05-27T11:26:26Z,2026-05-27T11:26:26Z
47698,4803,4945,inspired_by,0.281,143,2026-05-27T11:26:26Z,2026-05-27T11:26:26Z
47699,4630,4993,follows,0.823,196,2026-05-27T11:26:26Z,2026-05-27T11:26:26Z
47700,4756,4946,collaborates,0.657,67,2026-05-27T11:26:26Z,2026-05-27T11:26:26Z
47701,4847,4857,mentioned,0.43,162,2026-05-27T11:26:26Z,2026-05-27T11:26:26Z
47702,4967,4986,reshared,0.34,85,2026-05-27T11:26:26Z,2026-05-27T11:26:26Z
47703,5015,4703,tagged,0.26,147,2026-05-27T11:26:26Z,2026-05-27T11:26:26Z
47704,5051,4558,duet,0.246,108,2026-05-27T11:26:26Z,2026-05-27T11:26:26Z
47705,4559,4606,inspired_by,0.771,47,2026-05-27T11:26:26Z,2026-05-27T11:26:26Z
47706,4995,4609,follows,0.138,151,2026-05-27T11:26:26Z,2026-05-27T11:26:26Z
47707,4991,4907,collaborates,0.21,4,2026-05-27T11:26:26Z,2026-05-27T11:26:26Z
47708,4722,4896,mentioned,0.679,75,2026-05-27T11:26:26Z,2026-05-27T11:26:26Z
47709,4543,4676,reshared,0.613,126,2026-05-27T11:26:26Z,2026-05-27T11:26:26Z
47710,4817,4716,tagged,0.713,198,2026-05-27T11:26:26Z,2026-05-27T11:26:26Z
47711,4642,4589,duet,0.511,42,2026-05-27T11:26:26Z,2026-05-27T11:26:26Z
47712,5003,4627,inspired_by,0.655,110,2026-05-27T11:26:26Z,2026-05-27T11:26:26Z
47713,4588,4616,follows,0.603,17,2026-05-27T11:26:26Z,2026-05-27T11:26:26Z
47714,4950,4776,collaborates,0.107,83,2026-05-27T11:26:26Z,2026-05-27T11:26:26Z
47715,4834,4742,mentioned,0.792,71,2026-05-27T11:26:26Z,2026-05-27T11:26:26Z
47716,4778,4892,reshared,0.835,17,2026-05-27T11:26:26Z,2026-05-27T11:26:26Z
47717,4567,4828,tagged,0.64,161,2026-05-27T11:26:26Z,2026-05-27T11:26:26Z
47718,4699,4545,duet,0.949,199,2026-05-27T11:26:26Z,2026-05-27T11:26:26Z
47719,4709,4774,inspired_by,0.51,159,2026-05-27T11:26:26Z,2026-05-27T11:26:26Z
47720,4868,4776,follows,0.281,85,2026-05-27T11:26:26Z,2026-05-27T11:26:26Z
47721,4907,4717,collaborates,0.567,65,2026-05-27T11:26:26Z,2026-05-27T11:26:26Z
47722,4577,4603,mentioned,0.843,24,2026-05-27T11:26:26Z,2026-05-27T11:26:26Z
47723,4894,4682,reshared,0.665,30,2026-05-27T11:26:26Z,2026-05-27T11:26:26Z
47724,5029,4985,tagged,0.388,183,2026-05-27T11:26:26Z,2026-05-27T11:26:26Z
47725,5060,4962,duet,0.577,7,2026-05-27T11:26:26Z,2026-05-27T11:26:26Z
47726,4553,4647,inspired_by,0.63,95,2026-05-27T11:26:26Z,2026-05-27T11:26:26Z
47727,5042,4934,follows,0.719,86,2026-05-27T11:26:26Z,2026-05-27T11:26:26Z
47728,4772,4769,collaborates,0.916,179,2026-05-27T11:26:26Z,2026-05-27T11:26:26Z
47729,4895,4706,mentioned,0.199,31,2026-05-27T11:26:26Z,2026-05-27T11:26:26Z
47730,4889,4626,reshared,0.15,173,2026-05-27T11:26:26Z,2026-05-27T11:26:26Z
47731,4635,4730,tagged,0.623,124,2026-05-27T11:26:26Z,2026-05-27T11:26:26Z
47732,4975,4953,duet,0.379,93,2026-05-27T11:26:26Z,2026-05-27T11:26:26Z
47733,4611,4951,inspired_by,0.456,173,2026-05-27T11:26:26Z,2026-05-27T11:26:26Z
47734,4980,5057,follows,0.885,172,2026-05-27T11:26:26Z,2026-05-27T11:26:26Z
47735,4853,5055,collaborates,0.38,198,2026-05-27T11:26:26Z,2026-05-27T11:26:26Z
47736,4877,4772,mentioned,0.199,76,2026-05-27T11:26:26Z,2026-05-27T11:26:26Z
47737,4826,4995,reshared,0.388,67,2026-05-27T11:26:26Z,2026-05-27T11:26:26Z
47738,4585,4627,tagged,0.902,134,2026-05-27T11:26:26Z,2026-05-27T11:26:26Z
47739,4693,4919,duet,0.101,1,2026-05-27T11:26:26Z,2026-05-27T11:26:26Z
47740,4550,5026,inspired_by,0.264,104,2026-05-27T11:26:26Z,2026-05-27T11:26:26Z
47741,4723,4701,follows,0.866,180,2026-05-27T11:26:26Z,2026-05-27T11:26:26Z
47742,4751,4818,collaborates,0.425,199,2026-05-27T11:26:26Z,2026-05-27T11:26:26Z
47743,4935,4929,mentioned,0.447,17,2026-05-27T11:26:26Z,2026-05-27T11:26:26Z
47744,5056,4601,reshared,0.829,131,2026-05-27T11:26:26Z,2026-05-27T11:26:26Z
47745,4713,4595,tagged,0.296,44,2026-05-27T11:26:26Z,2026-05-27T11:26:26Z
47746,4743,4546,duet,0.548,38,2026-05-27T11:26:26Z,2026-05-27T11:26:26Z
47747,4900,4699,inspired_by,0.757,12,2026-05-27T11:26:26Z,2026-05-27T11:26:26Z
47748,4778,4753,follows,0.757,156,2026-05-27T11:26:26Z,2026-05-27T11:26:26Z
47749,5052,4911,collaborates,0.889,87,2026-05-27T11:26:26Z,2026-05-27T11:26:26Z
47750,4831,4641,mentioned,0.467,191,2026-05-27T11:26:26Z,2026-05-27T11:26:26Z
47751,4842,4615,reshared,0.686,4,2026-05-27T11:26:26Z,2026-05-27T11:26:26Z
47752,4967,4583,tagged,0.322,178,2026-05-27T11:26:26Z,2026-05-27T11:26:26Z
47753,4577,4926,duet,0.531,30,2026-05-27T11:26:26Z,2026-05-27T11:26:26Z
47754,4807,5056,inspired_by,0.116,35,2026-05-27T11:26:26Z,2026-05-27T11:26:26Z
47755,4969,4641,follows,0.186,71,2026-05-27T11:26:26Z,2026-05-27T11:26:26Z
47756,4854,4915,collaborates,0.597,48,2026-05-27T11:26:26Z,2026-05-27T11:26:26Z
47757,4628,4988,mentioned,0.644,153,2026-05-27T11:26:26Z,2026-05-27T11:26:26Z
47758,4857,4590,reshared,0.536,157,2026-05-27T11:26:26Z,2026-05-27T11:26:26Z
47759,4767,4552,tagged,0.891,133,2026-05-27T11:26:26Z,2026-05-27T11:26:26Z
47760,4879,4679,duet,0.771,160,2026-05-27T11:26:26Z,2026-05-27T11:26:26Z
47761,4779,4575,inspired_by,0.796,169,2026-05-27T11:26:26Z,2026-05-27T11:26:26Z
47762,4844,4883,follows,0.638,72,2026-05-27T11:26:26Z,2026-05-27T11:26:26Z
47763,4543,4816,collaborates,0.85,139,2026-05-27T11:26:26Z,2026-05-27T11:26:26Z
47764,4682,5044,mentioned,0.623,186,2026-05-27T11:26:26Z,2026-05-27T11:26:26Z
47765,4607,4643,reshared,0.339,184,2026-05-27T11:26:26Z,2026-05-27T11:26:26Z
47766,4753,4910,tagged,0.731,138,2026-05-27T11:26:26Z,2026-05-27T11:26:26Z
47767,4984,4809,duet,0.285,56,2026-05-27T11:26:26Z,2026-05-27T11:26:26Z
47768,4695,4649,inspired_by,0.124,181,2026-05-27T11:26:26Z,2026-05-27T11:26:26Z
47769,4848,4858,follows,0.907,172,2026-05-27T11:26:26Z,2026-05-27T11:26:26Z
47770,5057,4671,collaborates,0.878,189,2026-05-27T11:26:26Z,2026-05-27T11:26:26Z
47771,4818,4983,mentioned,0.798,63,2026-05-27T11:26:26Z,2026-05-27T11:26:26Z
47772,4862,4973,reshared,0.789,62,2026-05-27T11:26:26Z,2026-05-27T11:26:26Z
47773,4686,5013,tagged,0.154,16,2026-05-27T11:26:26Z,2026-05-27T11:26:26Z
47774,4731,4705,duet,0.388,28,2026-05-27T11:26:26Z,2026-05-27T11:26:26Z
47775,5010,4745,inspired_by,0.663,40,2026-05-27T11:26:26Z,2026-05-27T11:26:26Z
47776,4596,4967,follows,0.641,12,2026-05-27T11:26:26Z,2026-05-27T11:26:26Z
47777,4984,4963,collaborates,0.217,189,2026-05-27T11:26:26Z,2026-05-27T11:26:26Z
47778,4897,4831,mentioned,0.645,92,2026-05-27T11:26:26Z,2026-05-27T11:26:26Z
47779,4817,4854,reshared,0.286,106,2026-05-27T11:26:26Z,2026-05-27T11:26:26Z
47780,4627,4910,tagged,0.36,43,2026-05-27T11:26:26Z,2026-05-27T11:26:26Z
47781,5003,4695,duet,0.473,177,2026-05-27T11:26:26Z,2026-05-27T11:26:26Z
47782,4986,4689,inspired_by,0.901,30,2026-05-27T11:26:26Z,2026-05-27T11:26:26Z
47783,4564,4882,follows,0.346,183,2026-05-27T11:26:26Z,2026-05-27T11:26:26Z
47784,4618,4879,collaborates,0.74,129,2026-05-27T11:26:26Z,2026-05-27T11:26:26Z
47785,4947,4953,mentioned,0.148,77,2026-05-27T11:26:26Z,2026-05-27T11:26:26Z
47786,5043,4946,reshared,0.38,194,2026-05-27T11:26:26Z,2026-05-27T11:26:26Z
47787,4972,4550,tagged,0.75,103,2026-05-27T11:26:26Z,2026-05-27T11:26:26Z
47788,4745,4552,duet,0.771,27,2026-05-27T11:26:26Z,2026-05-27T11:26:26Z
47789,4628,4781,inspired_by,0.739,56,2026-05-27T11:26:26Z,2026-05-27T11:26:26Z
47790,5010,4733,follows,0.183,139,2026-05-27T11:26:26Z,2026-05-27T11:26:26Z
47791,4991,5015,collaborates,0.36,181,2026-05-27T11:26:26Z,2026-05-27T11:26:26Z
47792,5046,4816,mentioned,0.835,191,2026-05-27T11:26:26Z,2026-05-27T11:26:26Z
47793,4681,4819,reshared,0.988,15,2026-05-27T11:26:26Z,2026-05-27T11:26:26Z
47794,4682,4921,tagged,0.615,115,2026-05-27T11:26:26Z,2026-05-27T11:26:26Z
47795,4674,4752,duet,0.343,16,2026-05-27T11:26:26Z,2026-05-27T11:26:26Z
47796,4642,4796,inspired_by,0.149,129,2026-05-27T11:26:26Z,2026-05-27T11:26:26Z
47797,4859,4728,follows,0.963,131,2026-05-27T11:26:26Z,2026-05-27T11:26:26Z
47798,4870,4805,collaborates,0.627,194,2026-05-27T11:26:26Z,2026-05-27T11:26:26Z
47799,4568,4597,mentioned,0.433,39,2026-05-27T11:26:26Z,2026-05-27T11:26:26Z
47800,4929,4809,reshared,0.956,18,2026-05-27T11:26:26Z,2026-05-27T11:26:26Z
47801,5043,4624,tagged,0.29,12,2026-05-27T11:26:26Z,2026-05-27T11:26:26Z
47802,4580,4592,duet,0.787,44,2026-05-27T11:26:26Z,2026-05-27T11:26:26Z
47803,4582,4876,inspired_by,0.979,155,2026-05-27T11:26:26Z,2026-05-27T11:26:26Z
47804,4616,4921,follows,0.246,41,2026-05-27T11:26:26Z,2026-05-27T11:26:26Z
47805,5013,4813,collaborates,0.27,176,2026-05-27T11:26:26Z,2026-05-27T11:26:26Z
47806,4919,4780,mentioned,0.984,70,2026-05-27T11:26:26Z,2026-05-27T11:26:26Z
47807,4752,4571,reshared,0.451,136,2026-05-27T11:26:26Z,2026-05-27T11:26:26Z
47808,4562,4825,tagged,0.926,52,2026-05-27T11:26:26Z,2026-05-27T11:26:26Z
47809,4780,4626,duet,0.726,108,2026-05-27T11:26:26Z,2026-05-27T11:26:26Z
47810,4958,4568,inspired_by,0.479,167,2026-05-27T11:26:26Z,2026-05-27T11:26:26Z
47811,4696,4934,follows,0.17,169,2026-05-27T11:26:26Z,2026-05-27T11:26:26Z
47812,4926,4742,collaborates,0.974,169,2026-05-27T11:26:26Z,2026-05-27T11:26:26Z
47813,4916,4572,mentioned,0.367,38,2026-05-27T11:26:26Z,2026-05-27T11:26:26Z
47814,4633,4895,reshared,0.165,126,2026-05-27T11:26:26Z,2026-05-27T11:26:26Z
47815,4818,4828,tagged,0.686,156,2026-05-27T11:26:26Z,2026-05-27T11:26:26Z
47816,4813,4707,duet,0.832,41,2026-05-27T11:26:26Z,2026-05-27T11:26:26Z
47817,4847,4879,inspired_by,0.852,55,2026-05-27T11:26:26Z,2026-05-27T11:26:26Z
47818,4561,4922,follows,0.951,42,2026-05-27T11:26:26Z,2026-05-27T11:26:26Z
47819,4987,4819,collaborates,0.825,150,2026-05-27T11:26:26Z,2026-05-27T11:26:26Z
47820,4992,4657,mentioned,0.85,29,2026-05-27T11:26:26Z,2026-05-27T11:26:26Z
47821,4963,4895,reshared,0.914,125,2026-05-27T11:26:26Z,2026-05-27T11:26:26Z
47822,5019,4752,tagged,0.361,71,2026-05-27T11:26:26Z,2026-05-27T11:26:26Z
