post_id,influencer_id,platform,external_post_id,post_text,posted_at,likes_count,shares_count,comments_count,views_count,sentiment_score,virality_score,detected_products,momentum_flag,processed_at,created_at
49264,4594,youtube,ext_youtube_00004724,Added Edge Compute Reservation to the high-priority service assurance path. Thank you EnterpriseEdge Services for closing the gap,2026-05-19T08:08:40Z,362,73,46,17747,0.254,,,normal,,2026-05-27T11:26:12Z
49265,4560,threads,ext_threads_00004725,Subscribers are asking about Roaming Cost Coaching through RoamFlow Mobility; upgrade and activation demand is rising,2026-04-28T19:22:27Z,25,91,6,10944,0.853,,,normal,,2026-05-27T11:26:12Z
49266,4899,instagram,ext_instagram_00004726,Network operations is flagging Gigabit Fiber Install from FiberPath Broadband as a capacity bottleneck this week,2026-05-25T16:58:25Z,28995,3439,3503,855753,0.65,,,viral,,2026-05-27T11:26:12Z
49267,4650,threads,ext_threads_00004727,Coverage update: Premium International Roaming Pass capacity at SignalBridge Mobile is getting tight after a spike in service orders,2026-05-18T22:27:34Z,24054,13698,3609,927090,0.719,,,viral,,2026-05-27T11:26:12Z
49268,4926,twitter,ext_twitter_00004728,Subscriber experience note - PulsePoint 5G 5G Business Consultation is the service everyone is trying to schedule right now,2026-05-27T00:42:36Z,879,89,14,2120,0.442,,,normal,,2026-05-27T11:26:12Z
49269,4924,instagram,ext_instagram_00004729,Outage follow-up: demand for Field Technician Evaluation is up and OrbitMotion IoT needs more field slots,2026-05-13T16:22:21Z,343,40,11,17875,0.898,,,normal,,2026-05-27T11:26:12Z
49270,4630,threads,ext_threads_00004730,Subscribers are asking for clearer instructions after fiber installation and faster follow-up windows,2026-05-26T07:05:33Z,35357,8081,2798,959026,0.332,,,viral,,2026-05-27T11:26:12Z
49271,5059,tiktok,ext_tiktok_00004731,Families keep asking where to find Roaming Cost Coaching. RoamFlow Mobility is showing up in every upgrade thread,2026-05-19T03:22:08Z,745,69,17,15123,0.77,,,normal,,2026-05-27T11:26:12Z
49272,4725,threads,ext_threads_00004732,NOC huddle: prioritize WellNest Family Plans Network Congestion Plan Review installs before the weekend streaming surge,2026-05-21T20:16:59Z,33817,3274,4319,259800,0.242,,,viral,,2026-05-27T11:26:12Z
49273,4888,threads,ext_threads_00004733,Billing and usage signals are surfacing new need for IoT Sensor Gateway Kit from OrbitMotion IoT,2026-05-16T05:56:02Z,506,76,46,17815,0.765,,,normal,,2026-05-27T11:26:12Z
49274,4559,youtube,ext_youtube_00004734,Coverage gaps are delaying service assurance for several subscriber groups,2026-05-26T02:55:03Z,989,6,28,19640,0.482,,,normal,,2026-05-27T11:26:12Z
49275,4698,twitter,ext_twitter_00004735,Day 30 with the LTE Backup Gateway workflow and the field team says HomeConnect Fixed Wireless reduced manual follow-up,2026-04-29T05:56:43Z,288,77,36,12338,0.286,,,normal,,2026-05-27T11:26:12Z
49276,4756,instagram,ext_instagram_00004736,Recommended ClearMind Customer Care Fraud Resolution Case to an account manager today because churn risk is the issue,2026-05-21T14:53:56Z,5461,1893,786,29094,0.698,,,rising,,2026-05-27T11:26:12Z
49277,4675,threads,ext_threads_00004737,Connected life teams need better outreach after recent storm-related service events,2026-05-24T13:31:40Z,220,8,42,3383,0.124,,,normal,,2026-05-27T11:26:12Z
49278,4905,tiktok,ext_tiktok_00004738,Morning capacity review featuring Small Business Fiber SLA. FiberPath Broadband needs pre-positioned technician capacity,2026-05-14T07:27:58Z,521,47,17,12445,0.441,,,normal,,2026-05-27T11:26:12Z
49279,4724,youtube,ext_youtube_00004739,Roaming bill questions are creating new handoffs to billing and retention teams,2026-05-02T16:41:13Z,94,57,7,12998,0.152,,,normal,,2026-05-27T11:26:12Z
49280,4735,threads,ext_threads_00004740,Subscribers are asking about Family Connectivity Support Session through SilverLine Connected Life; upgrade and activation demand is rising,2026-05-11T17:16:15Z,436696,48731,23349,2401703,0.587,,,mega_viral,,2026-05-27T11:26:12Z
49281,4995,tiktok,ext_tiktok_00004741,Outage follow-up is the top request in our subscriber forum this week,2026-05-27T10:07:11Z,624,73,33,3087,0.258,,,normal,,2026-05-27T11:26:12Z
49282,4701,instagram,ext_instagram_00004742,Coverage update: Family Connectivity Support Session capacity at SilverLine Connected Life is getting tight after a spike in service orders,2026-05-04T17:40:15Z,170,32,19,14609,0.887,,,normal,,2026-05-27T11:26:12Z
49283,4765,threads,ext_threads_00004743,Subscriber experience note - WellNest Family Plans Student Mobile Plan is the service everyone is trying to schedule right now,2026-04-29T20:03:36Z,65,27,38,11469,0.657,,,normal,,2026-05-27T11:26:12Z
49284,4720,threads,ext_threads_00004744,Outage follow-up: demand for Home Wi-Fi Mesh Kit is up and PulsePoint 5G needs more field slots,2026-05-17T17:29:57Z,34701,8455,3824,837078,0.424,,,viral,,2026-05-27T11:26:12Z
49285,4909,instagram,ext_instagram_00004745,"Two-week review of MetroSupply Devices SIM Replacement Starter Kit: strong subscriber response, but capacity planning matters",2026-05-24T16:19:58Z,6993,663,196,79705,0.591,,,rising,,2026-05-27T11:26:12Z
49286,4756,instagram,ext_instagram_00004746,Families keep asking where to find 5G Business Consultation. PulsePoint 5G is showing up in every upgrade thread,2026-05-17T21:36:36Z,5965,604,425,136284,0.676,,,rising,,2026-05-27T11:26:12Z
49287,4822,youtube,ext_youtube_00004747,NOC huddle: prioritize FiberPath Broadband Small Business Fiber SLA installs before the weekend streaming surge,2026-05-11T06:51:55Z,654,31,38,18177,0.526,,,normal,,2026-05-27T11:26:12Z
49288,4548,twitter,ext_twitter_00004748,Billing and usage signals are surfacing new need for Home Wi-Fi Mesh Kit from PulsePoint 5G,2026-05-26T23:38:46Z,355,21,27,4002,0.667,,,normal,,2026-05-27T11:26:12Z
49289,5026,twitter,ext_twitter_00004749,"If your subscribers need SIM Replacement Starter Kit, check MetroSupply Devices availability early; appointment slots are moving fast",2026-05-25T16:58:04Z,59,11,28,15111,0.704,,,normal,,2026-05-27T11:26:12Z
49290,4901,twitter,ext_twitter_00004750,Day 30 with the Fleet Telematics SIM Pack workflow and the field team says OrbitMotion IoT reduced manual follow-up,2026-05-24T13:36:40Z,923,22,30,9417,0.662,,,normal,,2026-05-27T11:26:12Z
49291,4847,youtube,ext_youtube_00004751,Outage follow-up is the top request in our subscriber forum this week,2026-05-23T00:48:26Z,8474,1512,122,164676,0.704,,,rising,,2026-05-27T11:26:12Z
49292,4633,twitter,ext_twitter_00004752,"Thought New Line Activation demand would level off, but WaveFirst Mobile is still seeing urgent requests",2026-05-27T09:00:00Z,8017,1204,190,58358,0.859,,,rising,,2026-05-27T11:26:12Z
49293,4598,twitter,ext_twitter_00004753,Morning capacity review featuring Premium International Roaming Pass. SignalBridge Mobile needs pre-positioned technician capacity,2026-05-05T03:43:35Z,651,58,32,7677,0.446,,,normal,,2026-05-27T11:26:12Z
49294,4971,twitter,ext_twitter_00004754,Coverage gaps are delaying service assurance for several subscriber groups,2026-05-25T04:03:55Z,34206,10777,6738,965769,0.362,,,viral,,2026-05-27T11:26:12Z
49295,4803,threads,ext_threads_00004755,Subscribers are asking about Enterprise Account Navigation through EnterpriseEdge Services; upgrade and activation demand is rising,2026-05-19T03:35:00Z,15,22,31,19492,0.228,,,normal,,2026-05-27T11:26:12Z
49296,4625,threads,ext_threads_00004756,Families keep asking for better Wi-Fi performance before evening streaming starts,2026-05-02T10:39:24Z,7802,943,247,161857,0.137,,,rising,,2026-05-27T11:26:12Z
49297,4819,instagram,ext_instagram_00004757,Coverage update: Fleet Telematics SIM Pack capacity at OrbitMotion IoT is getting tight after a spike in service orders,2026-04-28T10:44:39Z,801,46,49,18962,0.452,,,normal,,2026-05-27T11:26:12Z
49298,4955,tiktok,ext_tiktok_00004758,Subscriber experience note - SignalBridge Mobile 5G Unlimited Mobile Plan is the service everyone is trying to schedule right now,2026-05-27T01:23:43Z,9917,201,621,78525,0.857,,,rising,,2026-05-27T11:26:12Z
49299,4629,youtube,ext_youtube_00004759,Roaming bill questions are creating new handoffs to billing and retention teams,2026-05-06T05:57:59Z,6835,601,335,183493,0.341,,,rising,,2026-05-27T11:26:12Z
49300,4761,instagram,ext_instagram_00004760,Subscribers are asking for clearer instructions after fiber installation and faster follow-up windows,2026-05-25T22:25:08Z,5993,673,992,125636,0.436,,,rising,,2026-05-27T11:26:12Z
49301,4584,youtube,ext_youtube_00004761,Families keep asking where to find Outage Follow-Up Call. ClearMind Customer Care is showing up in every upgrade thread,2026-05-16T07:05:04Z,5558,204,772,186085,0.858,,,rising,,2026-05-27T11:26:12Z
49302,4831,twitter,ext_twitter_00004762,Small businesses need earlier visibility into field technician appointment availability,2026-05-19T06:02:35Z,383,87,4,10039,0.618,,,normal,,2026-05-27T11:26:12Z
49303,4968,threads,ext_threads_00004763,Billing and usage signals are surfacing new need for Fleet Telematics SIM Pack from OrbitMotion IoT,2026-05-15T23:12:51Z,394,30,3,2603,0.685,,,normal,,2026-05-27T11:26:12Z
49304,4647,tiktok,ext_tiktok_00004764,"If your subscribers need Device Upgrade Enrollment, check PulsePoint 5G availability early; appointment slots are moving fast",2026-05-26T07:55:49Z,128,79,42,11228,0.298,,,normal,,2026-05-27T11:26:12Z
49305,4571,instagram,ext_instagram_00004765,Device-support channels are seeing increased activation demand after a handset launch,2026-05-27T10:12:20Z,225,13,34,9716,0.13,,,normal,,2026-05-27T11:26:12Z
49306,4623,twitter,ext_twitter_00004766,Families keep asking for better Wi-Fi performance before evening streaming starts,2026-05-07T02:40:10Z,25823,13693,3632,821735,0.89,,,viral,,2026-05-27T11:26:12Z
49307,4689,youtube,ext_youtube_00004767,"Thought Family Data Share Plan demand would level off, but WellNest Family Plans is still seeing urgent requests",2026-05-25T14:08:47Z,5816,1450,371,93317,0.241,,,rising,,2026-05-27T11:26:12Z
49308,4850,tiktok,ext_tiktok_00004768,Enterprise care teams are coordinating SLA-impact cases across regional service teams today,2026-04-30T19:59:02Z,7270,864,370,40878,-0.161,,,rising,,2026-05-27T11:26:12Z
49309,4688,twitter,ext_twitter_00004769,Added Enterprise Account Navigation to the high-priority service assurance path. Thank you EnterpriseEdge Services for closing the gap,2026-05-18T05:06:23Z,840,15,31,13887,0.567,,,normal,,2026-05-27T11:26:12Z
49310,4551,instagram,ext_instagram_00004770,Subscribers are asking for clearer instructions after fiber installation and faster follow-up windows,2026-05-13T02:07:58Z,163,64,9,7181,0.096,,,normal,,2026-05-27T11:26:12Z
49311,4586,instagram,ext_instagram_00004771,Network operations is flagging Fiber Appointment Scheduling from RoamFlow Mobility as a capacity bottleneck this week,2026-05-20T14:51:17Z,207,37,42,9071,0.34,,,normal,,2026-05-27T11:26:12Z
49312,5027,youtube,ext_youtube_00004772,Small businesses need earlier visibility into field technician appointment availability,2026-05-26T23:15:05Z,749,7,19,17002,0.821,,,normal,,2026-05-27T11:26:12Z
49313,4733,twitter,ext_twitter_00004773,Subscriber experience note - OrbitMotion IoT IoT Sensor Gateway Kit is the service everyone is trying to schedule right now,2026-05-22T19:15:25Z,4141,1963,638,160111,0.77,,,rising,,2026-05-27T11:26:12Z
49314,4904,instagram,ext_instagram_00004774,Outage follow-up: demand for Roaming Cost Coaching is up and RoamFlow Mobility needs more field slots,2026-05-13T02:55:49Z,260,30,18,3645,0.349,,,normal,,2026-05-27T11:26:12Z
49315,4576,instagram,ext_instagram_00004775,"Two-week review of SilverLine Connected Life Family Connectivity Support Session: strong subscriber response, but capacity planning matters",2026-05-23T02:07:14Z,26,33,12,4631,0.846,,,normal,,2026-05-27T11:26:12Z
49316,4762,tiktok,ext_tiktok_00004776,Families keep asking where to find Edge Compute Reservation. EnterpriseEdge Services is showing up in every upgrade thread,2026-05-14T02:10:52Z,246,27,43,17749,0.442,,,normal,,2026-05-27T11:26:12Z
49317,4885,tiktok,ext_tiktok_00004777,NOC huddle: prioritize HomeConnect Fixed Wireless LTE Backup Gateway installs before the weekend streaming surge,2026-05-27T10:38:44Z,351,20,16,5817,0.867,,,normal,,2026-05-27T11:26:12Z
49318,4902,youtube,ext_youtube_00004778,Billing and usage signals are surfacing new need for Fleet Telematics SIM Pack from OrbitMotion IoT,2026-05-20T02:38:39Z,457,87,41,8102,0.644,,,normal,,2026-05-27T11:26:12Z
49319,4631,instagram,ext_instagram_00004779,"If your subscribers need Fraud Resolution Case, check ClearMind Customer Care availability early; appointment slots are moving fast",2026-05-24T22:48:51Z,30,62,39,1662,0.284,,,normal,,2026-05-27T11:26:12Z
49320,4748,twitter,ext_twitter_00004780,Day 30 with the Smart Home Connectivity Assessment workflow and the field team says HomeConnect Fixed Wireless reduced manual follow-up,2026-05-22T09:39:25Z,7927,412,939,99463,0.895,,,rising,,2026-05-27T11:26:12Z
49321,5016,twitter,ext_twitter_00004781,Outage follow-up is the top request in our subscriber forum this week,2026-05-24T14:33:26Z,627,81,36,13733,0.173,,,normal,,2026-05-27T11:26:12Z
49322,4546,instagram,ext_instagram_00004782,Small businesses need earlier visibility into field technician appointment availability,2026-05-26T04:28:20Z,39,83,2,4907,-0.199,,,normal,,2026-05-27T11:26:12Z
49323,4898,threads,ext_threads_00004783,Morning capacity review featuring New Line Activation. WaveFirst Mobile needs pre-positioned technician capacity,2026-05-19T17:17:37Z,480554,36859,43410,10294777,0.825,,,mega_viral,,2026-05-27T11:26:12Z
49324,4578,twitter,ext_twitter_00004784,Added Number Port-In Activation to the high-priority service assurance path. Thank you SignalBridge Mobile for closing the gap,2026-05-21T20:35:53Z,266,92,43,10361,0.32,,,normal,,2026-05-27T11:26:12Z
49325,4795,tiktok,ext_tiktok_00004785,Subscribers are asking about Senior Connected Life Plan through SilverLine Connected Life; upgrade and activation demand is rising,2026-05-26T08:17:01Z,8052,673,620,172941,0.522,,,rising,,2026-05-27T11:26:12Z
49326,4764,youtube,ext_youtube_00004786,Network operations is flagging Edge Compute Reservation from EnterpriseEdge Services as a capacity bottleneck this week,2026-05-20T13:22:30Z,123,54,44,4238,0.67,,,normal,,2026-05-27T11:26:12Z
49327,4729,youtube,ext_youtube_00004787,Coverage update: Network Congestion Plan Review capacity at WellNest Family Plans is getting tight after a spike in service orders,2026-05-02T13:02:47Z,345,7,34,5832,0.562,,,normal,,2026-05-27T11:26:12Z
49328,4703,twitter,ext_twitter_00004788,Subscriber experience note - WaveFirst Mobile Churn Risk Save Offer is the service everyone is trying to schedule right now,2026-05-24T17:32:20Z,42320,12966,7076,309686,0.407,,,viral,,2026-05-27T11:26:12Z
49329,4619,youtube,ext_youtube_00004789,Roaming bill questions are creating new handoffs to billing and retention teams,2026-05-11T08:20:28Z,59,44,18,15447,0.869,,,normal,,2026-05-27T11:26:12Z
49330,4752,tiktok,ext_tiktok_00004790,Subscribers are asking for clearer instructions after fiber installation and faster follow-up windows,2026-05-23T20:37:33Z,368153,47420,33453,7261753,0.417,,,mega_viral,,2026-05-27T11:26:12Z
49331,4798,threads,ext_threads_00004791,Families keep asking where to find Customer Retention Intake. ClearMind Customer Care is showing up in every upgrade thread,2026-05-23T04:26:47Z,498,86,40,16506,0.438,,,normal,,2026-05-27T11:26:12Z
49332,4729,youtube,ext_youtube_00004792,NOC huddle: prioritize FiberPath Broadband Small Business Fiber SLA installs before the weekend streaming surge,2026-05-25T19:23:38Z,660,34,49,6334,0.635,,,normal,,2026-05-27T11:26:12Z
49333,4755,threads,ext_threads_00004793,Billing and usage signals are surfacing new need for Gigabit Fiber Install from FiberPath Broadband,2026-05-17T18:03:20Z,530,86,1,11494,0.904,,,normal,,2026-05-27T11:26:12Z
49334,4867,youtube,ext_youtube_00004794,"If your subscribers need New Line Activation, check WaveFirst Mobile availability early; appointment slots are moving fast",2026-05-03T14:00:31Z,221,54,7,13363,0.246,,,normal,,2026-05-27T11:26:12Z
49335,5029,instagram,ext_instagram_00004795,Day 30 with the Home Wi-Fi Mesh Kit workflow and the field team says PulsePoint 5G reduced manual follow-up,2026-05-26T23:46:52Z,1603,326,281,98727,0.791,,,rising,,2026-05-27T11:26:12Z
49336,4674,youtube,ext_youtube_00004796,Families keep asking for better Wi-Fi performance before evening streaming starts,2026-05-26T04:17:12Z,253,43,19,9351,0.499,,,normal,,2026-05-27T11:26:12Z
49337,5051,youtube,ext_youtube_00004797,"Thought New Line Activation demand would level off, but WaveFirst Mobile is still seeing urgent requests",2026-05-19T23:08:13Z,7730,1163,876,56344,0.501,,,rising,,2026-05-27T11:26:12Z
